SKU,Name,Profit ($),Profit (%),Retail Price ($),Resale Price ($),Year,Nike Link,Goat Link
DV0815-100,Air Foamposite One 'Penny PE',-38.19,-15.91,240,223,2023,https://www.nike.com/t/air-foamposite-1-mens-shoes-F94KfS/DV0815-100,https://www.goat.com/search?query=DV0815-100
HF7746-100,Air Max 1 Premium SE 'Hot Sauce',-38.33,-27.98,136.97,109,2024,https://www.nike.com/t/air-max-1-premium-mens-shoes-Nk6fF9/HF7746-100,https://www.goat.com/search?query=HF7746-100
HF7746-100,Air Max 1 Premium SE 'Hot Sauce',-38.33,-27.98,136.97,109,2024,https://www.nike.com/t/air-max-1-premium-mens-shoes-Nk6fF9/HF7746-100,https://www.goat.com/search?query=HF7746-100
FQ1759-104,Jordan Spizike Low 'Obsidian',-38.73,-24.21,160,134,2024,https://www.nike.com/t/jordan-spizike-low-mens-shoes-thc5vc/FQ1759-104,https://www.goat.com/search?query=FQ1759-104
FB3147-102,Zoom GP Challenge 1 'White Hot Lava',-38.73,-24.21,160,134,2024,https://www.nike.com/t/zoom-gp-challenge-1-mens-hard-court-tennis-shoes-S8XGBT/FB3147-102,https://www.goat.com/search?query=FB3147-102
FB3147-102,Zoom GP Challenge 1 'White Hot Lava',-38.73,-24.21,160,134,2024,https://www.nike.com/t/zoom-gp-challenge-1-mens-hard-court-tennis-shoes-S8XGBT/FB3147-102,https://www.goat.com/search?query=FB3147-102
553558-141,Air Jordan 1 Low 'Midnight Navy',-38.98,-33.9,115,84,2024,https://www.nike.com/t/air-jordan-1-low-mens-shoes-0LXhbn/553558-141,https://www.goat.com/search?query=553558-141
FZ4123-394,Air Force 1 Low 'Mint Foam',-38.98,-33.9,115,84,2024,https://www.nike.com/t/air-force-1-07-mens-shoes-s9M49w/FZ4123-394,https://www.goat.com/search?query=FZ4123-394
FZ4123-394,Air Force 1 Low 'Mint Foam',-38.98,-33.9,115,84,2024,https://www.nike.com/t/air-force-1-07-mens-shoes-s9M49w/FZ4123-394,https://www.goat.com/search?query=FZ4123-394
DR2733-600,Zoom Mamba 6 'Hyper Pink Orange',-39.45,-32.88,120,89,2023,https://www.nike.com/t/zoom-mamba-6-track-field-distance-spikes-lrzr1g/DR2733-600,https://www.goat.com/search?query=DR2733-600
DR2733-600,Zoom Mamba 6 'Hyper Pink Orange',-39.45,-32.88,120,89,2023,https://www.nike.com/t/zoom-mamba-6-track-field-distance-spikes-lrzr1g/DR2733-600,https://www.goat.com/search?query=DR2733-600
FN4438-400,Air Penny 2 QS 'Atlantic Blue' 2023,-39.52,-32.67,120.97,90,2023,https://www.nike.com/t/air-penny-2-qs-mens-shoes-7CmVtz/FN4438-400,https://www.goat.com/search?query=FN4438-400
FN4438-400,Air Penny 2 QS 'Atlantic Blue' 2023,-39.52,-32.67,120.97,90,2023,https://www.nike.com/t/air-penny-2-qs-mens-shoes-7CmVtz/FN4438-400,https://www.goat.com/search?query=FN4438-400
FV8044-100,LeBron 4 Menace 3 'Fruity Pebbles',-39.69,-22.05,179.97,155,2024,https://www.nike.com/t/lebron-iv-menace-3-football-cleats-T7ZF99/FV8044-100,https://www.goat.com/search?query=FV8044-100
FV8044-100,LeBron 4 Menace 3 'Fruity Pebbles',-39.69,-22.05,179.97,155,2024,https://www.nike.com/t/lebron-iv-menace-3-football-cleats-T7ZF99/FV8044-100,https://www.goat.com/search?query=FV8044-100
HF4297-001,Dunk Low 'Phantom',-39.97,-29.61,135,105,2024,https://www.nike.com/t/dunk-low-mens-shoes-JMkfpg/HF4297-001,https://www.goat.com/search?query=HF4297-001
DV4336-700,Tiempo Legend 10 Pro TF 'Mad Ready Pack',-41.36,-29.54,140,109,2024,https://www.nike.com/t/tiempo-legend-10-pro-turf-low-top-soccer-shoes-PbtHQn/DV4336-700,https://www.goat.com/search?query=DV4336-700
FJ2583-001,Phantom GX 2 Pro TF 'Shadow Pack',-41.36,-29.54,140,109,2024,https://www.nike.com/t/phantom-gx-2-pro-tf-low-top-soccer-shoes-qsssR4/FJ2583-001,https://www.goat.com/search?query=FJ2583-001
DV0659-001,Air Kukini 'Triple Black',-42.22,-32.48,130,97,2022,https://www.nike.com/t/air-kukini-mens-shoes-7RZXmZ/DV0659-001,https://www.goat.com/search?query=DV0659-001
DD1579-106,NikeCourt Zoom Vapor Cage 4 Rafa 'White Bright Mango',-44.16,-27.6,160,128,2024,https://www.nike.com/t/nikecourt-zoom-vapor-cage-4-rafa-mens-hard-court-tennis-shoes-dMxMqL/DD1579-106,https://www.goat.com/search?query=DD1579-106
DZ2549-001,Air Penny 2 'Panda',-44.28,-38.85,113.97,77,2023,https://www.nike.com/t/air-penny-2-mens-shoes-67X3rk/DZ2549-001,https://www.goat.com/search?query=DZ2549-001
FV1286-400,Ja 1 'NY vs. NY',-44.93,-34.56,130,94,2024,https://www.nike.com/t/ja-1-nyx-ny-basketball-shoes-bCx2W3/FV1286-400,https://www.goat.com/search?query=FV1286-400
DZ6763-101,Billie Eilish x Air Alpha Force 88 SP 'Fire Red',-44.93,-34.56,130,94,2023,https://www.nike.com/t/air-alpha-force-88-x-billie-mens-shoes-mhwz7C/DZ6763-101,https://www.goat.com/search?query=DZ6763-101
DZ6763-101,Billie Eilish x Air Alpha Force 88 SP 'Fire Red',-44.93,-34.56,130,94,2023,https://www.nike.com/t/air-alpha-force-88-x-billie-mens-shoes-mhwz7C/DZ6763-101,https://www.goat.com/search?query=DZ6763-101
DQ0660-400,Air Jordan 1 High Golf 'University Blue',-45.2,-23.79,190,160,2024,https://www.nike.com/t/air-jordan-i-high-g-mens-golf-shoes-ZgQdl6/DQ0660-400,https://www.goat.com/search?query=DQ0660-400
FB9894-100,Wmns Air Jordan 1 Elevate High SE 'White Gum',-45.99,-34.85,131.97,95,2023,https://www.nike.com/t/air-jordan-1-elevate-high-se-womens-shoes-h12kSk/FB9894-100,https://www.goat.com/search?query=FB9894-100
HF4878-053,Dunk Low Premium 'Urban Landscape 2.0',-46.27,-37.02,125,87,2024,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-vp942B/HF4878-053,https://www.goat.com/search?query=HF4878-053
FN5825-100,Dunk Low Premium 'Light British Tan',-46.27,-37.02,125,87,2024,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-qwTZLs/FN5825-100,https://www.goat.com/search?query=FN5825-100
FN5825-100,Dunk Low Premium 'Light British Tan',-46.27,-37.02,125,87,2024,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-qwTZLs/FN5825-100,https://www.goat.com/search?query=FN5825-100
HF4867-739,Dunk Low Premium 'University Gold Coconut Milk',-47.17,-37.74,125,86,2024,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-ntThM8/HF4867-739,https://www.goat.com/search?query=HF4867-739
DV0828-101,Dunk High 'White Concord',-47.62,-42.91,110.97,70,2024,https://www.nike.com/t/dunk-hi-retro-mens-shoes-dTVTCk/DV0828-101,https://www.goat.com/search?query=DV0828-101
FZ4014-010,Dunk Low 'Vintage Michigan',-48.08,-38.46,125,85,2024,https://www.nike.com/t/dunk-low-retro-mens-shoes-KNnGlQ/FZ4014-010,https://www.goat.com/search?query=FZ4014-010
FZ4014-010,Dunk Low 'Vintage Michigan',-48.08,-38.46,125,85,2024,https://www.nike.com/t/dunk-low-retro-mens-shoes-KNnGlQ/FZ4014-010,https://www.goat.com/search?query=FZ4014-010
FN6930-001,Air Max Pulse Roam 'Cool Grey',-48.09,-20.91,230,201,2024,https://www.nike.com/t/air-jordan-9-g-golf-shoes-4pFWgc/FN6930-001,https://www.goat.com/search?query=FN6930-001
AA1204-400,Zoom Pole Vault Elite 'Racer Blue',-48.55,-37.35,130,90,2023,https://www.nike.com/t/pole-vault-elite-track-field-jumping-spikes-z6w0XQ/AA1204-400,https://www.goat.com/search?query=AA1204-400
AA1204-400,Zoom Pole Vault Elite 'Racer Blue',-48.55,-37.35,130,90,2023,https://www.nike.com/t/pole-vault-elite-track-field-jumping-spikes-z6w0XQ/AA1204-400,https://www.goat.com/search?query=AA1204-400
FN6248-001,Air Max 2 CB 94 'Black Gym Red',-48.73,-28.66,170,134,2024,https://www.nike.com/t/air-max2-cb-94-mens-shoes-3j87qm/FN6248-001,https://www.goat.com/search?query=FN6248-001
FN6248-001,Air Max 2 CB 94 'Black Gym Red',-48.73,-28.66,170,134,2024,https://www.nike.com/t/air-max2-cb-94-mens-shoes-3j87qm/FN6248-001,https://www.goat.com/search?query=FN6248-001
865031-602,Air Max Goadome 'Deep Burgundy Gum',-48.95,-39.17,124.97,84,2023,https://www.nike.com/t/air-max-goadome-mens-boots-WlsMSS/865031-602,https://www.goat.com/search?query=865031-602
DN3253-204,Wmns Air Jordan 1 Elevate High 'Hyper Royal',-49.07,-33.84,145,106,2024,https://www.nike.com/t/air-jordan-1-elevate-high-womens-shoes-BCspwg/DN3253-204,https://www.goat.com/search?query=DN3253-204
FJ6805-106,Jordan 1 Mid TD Cleat 'Chicago' 2023,-49.55,-33.03,150,111,2023,https://www.nike.com/t/jordan-1-mid-td-mens-football-cleat-L05PM5/FJ6805-106,https://www.goat.com/search?query=FJ6805-106
FZ1321-601,Jordan Zion 3 NRG 'Rising',-50.28,-41.91,119.97,77,2024,https://www.nike.com/t/zion-3-rising-basketball-shoes-ppR7mg/FZ1321-601,https://www.goat.com/search?query=FZ1321-601
DZ4353-017,Jordan Max Aura 5 'Black Metallic Gold',-50.36,-38.74,130,88,2023,https://www.nike.com/t/jordan-max-aura-5-mens-shoes-nTmBrg/DZ4353-017,https://www.goat.com/search?query=DZ4353-017
DJ7926-007,React Pegasus Trail 4 GORE-TEX 'Phantom Light Orewood Brown',-50.49,-31.56,160,121,2023,https://www.nike.com/t/pegasus-trail-4-gore-tex-mens-waterproof-trail-running-shoes-qdcSR6/DJ7926-007,https://www.goat.com/search?query=DJ7926-007
DJ7926-007,React Pegasus Trail 4 GORE-TEX 'Phantom Light Orewood Brown',-50.49,-31.56,160,121,2023,https://www.nike.com/t/pegasus-trail-4-gore-tex-mens-waterproof-trail-running-shoes-qdcSR6/DJ7926-007,https://www.goat.com/search?query=DJ7926-007
DM7535-101,Air Zoom Generation Retro 'First Game' 2023,-51.49,-28.61,180,142,2023,https://www.nike.com/t/air-zoom-generation-mens-shoes-gkwN12/DM7535-101,https://www.goat.com/search?query=DM7535-101
FN8349-100,Air Force 1 Low 'Resort & Sport',-51.69,-41.35,125,81,2024,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-Z7kL68/FN8349-100,https://www.goat.com/search?query=FN8349-100
FN8349-100,Air Force 1 Low 'Resort & Sport',-51.69,-41.35,125,81,2024,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-Z7kL68/FN8349-100,https://www.goat.com/search?query=FN8349-100
DJ6519-001,Alpha Huarache NXT MCS 'Black Blue Tint White',-52.26,-34.84,150,108,2023,https://www.nike.com/t/alpha-huarache-nxt-mcs-mens-baseball-cleats-bcrtQk/DJ6519-001,https://www.goat.com/search?query=DJ6519-001
FB8875-001,Air Force 1 '07 Pro-Tech 'Triple Black',-52.73,-34.02,155,113,2024,https://www.nike.com/t/air-force-1-07-pro-tech-mens-shoes-GG5zvd/FB8875-001,https://www.goat.com/search?query=FB8875-001
FJ2560-300,Phantom GX 2 Elite LV8 FG 'Vortex Pack',-52.8,-19.56,270,240,2024,https://www.nike.com/t/phantom-gx-2-elite-lv8-fg-low-top-soccer-cleats-zwTxf2/FJ2560-300,https://www.goat.com/search?query=FJ2560-300
DZ5320-001,Lunar Force 1 Duckboot 'Black Neutral Olive',-52.87,-28.58,185,146,2023,https://www.nike.com/t/lunar-force-1-mens-duckboot-PXSmlg/DZ5320-001,https://www.goat.com/search?query=DZ5320-001
FD2596-021,Wmns Air Jordan 1 Retro High OG 'Latte',-53.3,-29.61,180,140,2024,https://www.nike.com/t/air-jordan-1-retro-high-og-latte-womens-shoes-Dw2wdP/FD2596-021,https://www.goat.com/search?query=FD2596-021
DV3770-400,Hello Kitty x Air Presto 'University Blue',-54.02,-38.59,140,95,2022,https://www.nike.com/t/air-presto-x-hello-kitty-mens-shoes-Tp1Rx6/DV3770-400,https://www.goat.com/search?query=DV3770-400
DM8968-101,Zoom Fly 5 'White Green Strike Blue',-55.06,-32.39,170,127,2024,https://www.nike.com/t/zoom-fly-5-mens-road-running-shoes-jGsdSl/DM8968-101,https://www.goat.com/search?query=DM8968-101
FJ5934-100,Air Jordan 9 Low Golf 'White Black True Red',-55.64,-27.15,204.97,165,2024,https://www.nike.com/t/air-jordan-9-g-golf-shoes-zS3xHC/FJ5934-100,https://www.goat.com/search?query=FJ5934-100
CD4382-101,Zoom Superfly Elite 2 'Sail Fierce Pink',-55.92,-34.95,160,115,2024,https://www.nike.com/t/zoom-superfly-elite-2-track-field-sprinting-spikes-Lj6WXS/CD4382-101,https://www.goat.com/search?query=CD4382-101
FJ4180-001,Air Max 2 CB 94 'Dark Smoke Barely Green',-55.97,-32.92,170,126,2023,https://www.nike.com/t/air-max2-cb-94-mens-shoes-rtgvnr/FJ4180-001,https://www.goat.com/search?query=FJ4180-001
FJ4180-001,Air Max 2 CB 94 'Dark Smoke Barely Green',-55.97,-32.92,170,126,2023,https://www.nike.com/t/air-max2-cb-94-mens-shoes-rtgvnr/FJ4180-001,https://www.goat.com/search?query=FJ4180-001
HF1939-100,Air Force 1 '07 LV8 'Vintage Green',-56.22,-44.98,125,76,2024,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-KgPwg8/HF1939-100,https://www.goat.com/search?query=HF1939-100
HF1939-100,Air Force 1 '07 LV8 'Vintage Green',-56.22,-44.98,125,76,2024,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-KgPwg8/HF1939-100,https://www.goat.com/search?query=HF1939-100
FQ8138-103,Air Jordan 4 Retro 'Oxidized Green',-56.62,-26.33,215,175,2024,https://www.nike.com/t/air-jordan-4-retro-oxidized-green-mens-shoes-PNtDJp/FQ8138-103,https://www.goat.com/search?query=FQ8138-103
DX5854-001,NOCTA x Air Zoom Drive 'Black White',-57.3,-34.73,165,119,2024,https://www.nike.com/t/nocta-zoom-drive-mens-shoes-bBg29N/DX5854-001,https://www.goat.com/search?query=DX5854-001
DX5854-001,NOCTA x Air Zoom Drive 'Black White',-57.3,-34.73,165,119,2024,https://www.nike.com/t/nocta-zoom-drive-mens-shoes-bBg29N/DX5854-001,https://www.goat.com/search?query=DX5854-001
FV2047-001,Tennessee State University x Terminator High 'Slim & Husky's Pizza',-57.69,-38.46,150,102,2023,https://www.nike.com/t/terminator-high-tennessee-state-mens-basketball-shoes-XcdGkV/FV2047-001,https://www.goat.com/search?query=FV2047-001
FV5290-100,Air Zoom Victory Tour 3 NRG Wide 'Endless Pursuit Pack',-57.96,-27.6,210,168,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-wide-9TwJFD/FV5290-100,https://www.goat.com/search?query=FV5290-100
FV5290-100,Air Zoom Victory Tour 3 NRG Wide 'Endless Pursuit Pack',-57.96,-27.6,210,168,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-wide-9TwJFD/FV5290-100,https://www.goat.com/search?query=FV5290-100
FB8938-102,Mac Attack QS SP 'Lemon Venom',-58.46,-48.72,120,68,2023,https://www.nike.com/t/attack-mens-shoes-H1kQzk/FB8938-102,https://www.goat.com/search?query=FB8938-102
FB8938-102,Mac Attack QS SP 'Lemon Venom',-58.46,-48.72,120,68,2023,https://www.nike.com/t/attack-mens-shoes-H1kQzk/FB8938-102,https://www.goat.com/search?query=FB8938-102
DV7186-200,Air Force 1 '07 'Amber Brown',-58.5,-45.0,130,79,2023,https://www.nike.com/t/air-force-1-07-lx-nbhd-mens-shoes-qnMX3r/DV7186-200,https://www.goat.com/search?query=DV7186-200
CZ0790-002,Air Jordan 1 Retro Low OG 'Metallic Silver',-58.55,-41.82,140,90,2024,https://www.nike.com/t/air-jordan-1-low-og-silver-shoes-v0FbJt/CZ0790-002,https://www.goat.com/search?query=CZ0790-002
CT8529-112,Air Jordan 6 Retro 'Reverse Oreo',-59.72,-29.86,200,155,2024,https://www.nike.com/t/air-jordan-6-retro-white-black-mens-shoes-Wk71GJ/CT8529-112,https://www.goat.com/search?query=CT8529-112
DJ5598-700,Zoom Mercurial Superfly 9 Pro FG 'Mad Ready Pack',-62.09,-41.68,148.97,96,2024,https://www.nike.com/t/mercurial-superfly-9-pro-firm-ground-high-top-soccer-cleats-lpGlgb/DJ5598-700,https://www.goat.com/search?query=DJ5598-700
FB1447-100,Mac Attack 'Game Royal',-62.12,-47.78,130,75,2024,https://www.nike.com/t/attack-mens-shoes-tDhCdk/FB1447-100,https://www.goat.com/search?query=FB1447-100
AO0808-400,Triple Jump Elite 2 'Racer Blue',-62.6,-46.37,135,80,2023,https://www.nike.com/t/triple-jump-elite-2-track-field-jumping-spikes-BHj0G8/AO0808-400,https://www.goat.com/search?query=AO0808-400
FN5757-100,Air Force 1 '07 LX 'White Light British Tan',-62.6,-46.37,135,80,2024,https://www.nike.com/t/air-force-1-07-lx-mens-shoes-1Cw4v9/FN5757-100,https://www.goat.com/search?query=FN5757-100
DV3864-001,Wmns Air Zoom Pegasus 40 'Black White',-64.02,-42.68,150,95,2023,https://www.nike.com/t/pegasus-trail-5-mens-trail-running-shoes-0ZrZ4D/DV3864-001,https://www.goat.com/search?query=DV3864-001
FJ7098-300,Air Humara QS 'Midnight Navy',-64.07,-40.04,160,106,2023,https://www.nike.com/t/air-humara-mens-shoes-KrJGgp/FJ7098-300,https://www.goat.com/search?query=FJ7098-300
FJ7098-300,Air Humara QS 'Midnight Navy',-64.07,-40.04,160,106,2023,https://www.nike.com/t/air-humara-mens-shoes-KrJGgp/FJ7098-300,https://www.goat.com/search?query=FJ7098-300
FD0212-600,ACG Torre Mid Waterproof 'Team Red Dusty Cactus',-64.97,-40.61,160,105,2024,https://www.nike.com/t/acg-torre-mid-waterproof-mens-shoes-DRD92k/FD0212-600,https://www.goat.com/search?query=FD0212-600
FZ4133-640,Air Max 1 'Easter',-64.97,-40.61,160,105,2024,https://www.nike.com/t/air-max-1-mens-shoes-Z12HrC/FZ4133-640,https://www.goat.com/search?query=FZ4133-640
HF6245-400,ACG Mountain Fly 2 Low GORE-TEX 'Midnight Navy',-65.97,-36.65,180,126,2024,https://www.nike.com/t/acg-mountain-fly-2-low-gore-tex-mens-shoes-r5C3VW/HF6245-400,https://www.goat.com/search?query=HF6245-400
FJ2559-002,Phantom GX 2 Elite FG '2024 Shadow Pack',-66.33,-25.51,260,214,2024,https://www.nike.com/t/phantom-gx-2-elite-fg-low-top-soccer-cleats-lSxqH0/FJ2559-002,https://www.goat.com/search?query=FJ2559-002
FN0648-300,Mac Attack 'Oil Green',-66.65,-51.27,130,70,2024,https://www.nike.com/t/attack-mens-shoes-6krg91/FN0648-300,https://www.goat.com/search?query=FN0648-300
FN0648-300,Mac Attack 'Oil Green',-66.65,-51.27,130,70,2024,https://www.nike.com/t/attack-mens-shoes-6krg91/FN0648-300,https://www.goat.com/search?query=FN0648-300
DH7546-101,ISPA Mindbody 'Black White',-69.59,-38.66,180,122,2023,https://www.nike.com/t/ispa-mindbody-mens-shoes-Q6K7Z3/DH7546-101,https://www.goat.com/search?query=DH7546-101
CZ0775-036,Wmns Air Jordan 1 Retro Low OG 'Black Gorge Green',-70.31,-50.22,140,77,2024,https://www.nike.com/t/air-jordan-1-low-og-black-gorge-green-womens-shoes-cdgt2t/CZ0775-036,https://www.goat.com/search?query=CZ0775-036
CZ0775-036,Wmns Air Jordan 1 Retro Low OG 'Black Gorge Green',-70.31,-50.22,140,77,2024,https://www.nike.com/t/air-jordan-1-low-og-black-gorge-green-womens-shoes-cdgt2t/CZ0775-036,https://www.goat.com/search?query=CZ0775-036
DV2757-100,Cosmic Unity 3 'Summit White',-70.45,-41.44,170,110,2023,https://www.nike.com/t/cosmic-unity-3-basketball-shoes-0zGs9z/DV2757-100,https://www.goat.com/search?query=DV2757-100
DX5854-100,NOCTA x Air Zoom Drive 'Summit White',-70.88,-42.96,165,104,2024,https://www.nike.com/t/nocta-zoom-drive-mens-shoes-9jFNx7/DX5854-100,https://www.goat.com/search?query=DX5854-100
DJ5982-601,Air Jordan 13 Retro 'Dune Red',-73.3,-36.65,200,140,2024,https://www.nike.com/t/air-jordan-13-retro-dune-red-mens-shoes-sGwKd5/DJ5982-601,https://www.goat.com/search?query=DJ5982-601
DJ5982-601,Air Jordan 13 Retro 'Dune Red',-73.3,-36.65,200,140,2024,https://www.nike.com/t/air-jordan-13-retro-dune-red-mens-shoes-sGwKd5/DJ5982-601,https://www.goat.com/search?query=DJ5982-601
HF4864-094,Air Force 1 '07 Premium 'Platinum Tint Stadium Green',-73.46,-54.41,135,68,2024,https://www.nike.com/t/air-force-1-07-premium-mens-shoes-6zLFc4/HF4864-094,https://www.goat.com/search?query=HF4864-094
DR1413-100,Union LA x Cortez SP 'Lemon Frost',-73.89,-56.84,130,62,2022,https://www.nike.com/t/cortez-sp-mens-shoes-s4Q44T/DR1413-100,https://www.goat.com/search?query=DR1413-100
DZ5485-010,Air Jordan 1 Retro High OG 'Black White 2.0',-75.92,-42.18,180,115,2024,https://www.nike.com/t/air-jordan-1-retro-high-og-black-white-mens-shoes-JHpxkn/DZ5485-010,https://www.goat.com/search?query=DZ5485-010
FN6849-100,Air Max Plus 'White Lilac Bloom',-76.88,-40.46,190,125,2024,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-wide-nqTRj5/FN6849-100,https://www.goat.com/search?query=FN6849-100
DV4129-104,ZoomX VaporFly Next% 3 'White Vivid Purple',-79.91,-30.73,260,199,2024,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/DV4129-104,https://www.goat.com/search?query=DV4129-104
DR0508-001,NOCTA x Hot Step Air Terra 'Distant Regards Collection - Light Bone',-83.16,-46.2,180,107,2023,https://www.nike.com/t/nocta-x-hot-step-air-terra-mens-shoes-BJvzKc/DR0508-001,https://www.goat.com/search?query=DR0508-001
FZ5049-222,Air Max Plus 'Sesame',-85.88,-47.71,180,104,2024,https://www.nike.com/t/air-max-plus-mens-shoes-3mH52P/FZ5049-222,https://www.goat.com/search?query=FZ5049-222
FZ5049-222,Air Max Plus 'Sesame',-85.88,-47.71,180,104,2024,https://www.nike.com/t/air-max-plus-mens-shoes-3mH52P/FZ5049-222,https://www.goat.com/search?query=FZ5049-222
FN8358-200,Air Max 1 '86 OG 'Big Bubble - Camo',-87.6,-54.75,160,80,2024,https://www.nike.com/t/air-max-1-86-og-mens-shoes-gKcnc4/FN8358-200,https://www.goat.com/search?query=FN8358-200
DJ4888-100,Zoom LeBron 4 'Graffiti' 2023,-89.56,-49.49,180.97,101,2023,https://www.nike.com/t/zoom-lebron-4-mens-shoes-XR8xSv/DJ4888-100,https://www.goat.com/search?query=DJ4888-100
DJ4888-100,Zoom LeBron 4 'Graffiti' 2023,-89.56,-49.49,180.97,101,2023,https://www.nike.com/t/zoom-lebron-4-mens-shoes-XR8xSv/DJ4888-100,https://www.goat.com/search?query=DJ4888-100
FJ2579-002,Phantom GX 2 Elite FG '2024 Shadow Pack',-91.33,-32.05,285,214,2024,https://www.nike.com/t/phantom-luna-2-elite-ag-high-top-soccer-cleats-VQbkZt/FJ2579-002,https://www.goat.com/search?query=FJ2579-002
DM8465-800,AMBUSH x Air Adjust Force 'Light Madder Root',-97.78,-46.56,210,124,2022,https://www.nike.com/t/ambush-air-adjust-force-mens-shoes-QH95Lr/DM8465-800,https://www.goat.com/search?query=DM8465-800
DH1258-700,Matthew M. Williams x 005 Slide 'Volt',-102.22,-53.8,190,97,2023,https://www.nike.com/t/mmw-005-mens-slides-8NcZW3/DH1258-700,https://www.goat.com/search?query=DH1258-700
DX1978-600,ZoomX Ultrafly Trail 'Bright Crimson',-102.53,-39.43,260,174,2024,https://www.nike.com/t/ultrafly-mens-trail-racing-shoes-K8vfLD/DX1978-600,https://www.goat.com/search?query=DX1978-600
DX1978-600,ZoomX Ultrafly Trail 'Bright Crimson',-102.53,-39.43,260,174,2024,https://www.nike.com/t/ultrafly-mens-trail-racing-shoes-K8vfLD/DX1978-600,https://www.goat.com/search?query=DX1978-600
DM9132-100,Social Status x Air Penny 2 'Playground - University Blue',-104.07,-52.03,200,106,2022,https://www.nike.com/t/social-status-air-penny-2-mens-shoes-3VchJF/DM9132-100,https://www.goat.com/search?query=DM9132-100
DH4120-101,Air Jordan 12 Low Golf 'French Blue',-113.21,-51.46,220,118,2022,https://www.nike.com/t/air-jordan-12-low-golf-shoes-0fSmzT/DH4120-101,https://www.goat.com/search?query=DH4120-101
DV4330-002,Wmns ZoomX VaporFly Next% 3 'Black Metallic Gold Grain',-114.2,-47.58,240,139,2023,https://www.nike.com/t/tiempo-legend-10-elitesoccer-cleats-4ptLMt/DV4330-002,https://www.goat.com/search?query=DV4330-002
FJ0850-001,Eastside Golf x Jordan ADG 4 '1961',-120.83,-58.94,205,93,2023,https://www.nike.com/t/jordan-adg-4-x-eastside-golf-mens-golf-shoes-1SrDgb/FJ0850-001,https://www.goat.com/search?query=FJ0850-001
DZ0799-001,Air Max Scorpion SE 'Black Fireberry',-136.88,-54.75,250,125,2023,https://www.nike.com/t/air-max-scorpion-flyknit-se-mens-shoes-Tvw4kl/DZ0799-001,https://www.goat.com/search?query=DZ0799-001
DJ4471-121,Inflict SE 'Rawdacious',2265.15,1969.7,115,2630,2024,https://www.nike.com/t/iict-se-wrestling-shoes-7RR1vp/DJ4471-121,https://www.goat.com/search?query=DJ4471-121
DJ4471-121,Inflict SE 'Rawdacious',2265.15,1969.7,115,2630,2024,https://www.nike.com/t/iict-se-wrestling-shoes-7RR1vp/DJ4471-121,https://www.goat.com/search?query=DJ4471-121
FQ4155-801,Wmns Zoom Challenge 'Crimson Tint',2122.59,1768.83,120,2478,2024,https://www.nike.com/t/zoom-challenge-womens-pickleball-shoes-XcRDRs/FQ4155-801,https://www.goat.com/search?query=FQ4155-801
FN6844-100,Air Zoom Infinity Tour NRG 'Endless Pursuit Pack',2052.59,1080.31,190,2478,2024,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-gBPrzk/FN6844-100,https://www.goat.com/search?query=FN6844-100
FN6844-100,Air Zoom Infinity Tour NRG 'Endless Pursuit Pack',2052.59,1080.31,190,2478,2024,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-gBPrzk/FN6844-100,https://www.goat.com/search?query=FN6844-100
CZ0218-001,Wmns Court Royale 2 'Black Gum',2007.1,4016.61,49.97,2273,2023,https://www.nike.com/t/court-royale-2-womens-shoe-T2Qm1R/CZ0218-001,https://www.goat.com/search?query=CZ0218-001
DR1020-400,ACG Air Deschutz+ SE 'Thunder Blue',1897.86,2232.78,85,2191,2022,https://www.nike.com/t/acg-air-deschutz-se-shoes-WtcmP1/DR1020-400,https://www.goat.com/search?query=DR1020-400
942839-402,Wmns Free RN Flyknit 2018 'Hydrogen Blue',261.91,218.26,120,422,2018,https://www.nike.com/t/free-run-flyknit-2018-womens-running-shoes-2Xz32l/942839-402,https://www.goat.com/search?query=942839-402
FQ8316-300,Air Pegasus '89 Golf NRG 'Open Championship Pack',210.24,150.17,140,387,2024,https://www.nike.com/t/air-pegasus-89-golf-shoes-nFRZ7Z/FQ8316-300,https://www.goat.com/search?query=FQ8316-300
FQ8316-300,Air Pegasus '89 Golf NRG 'Open Championship Pack',210.24,150.17,140,387,2024,https://www.nike.com/t/air-pegasus-89-golf-shoes-nFRZ7Z/FQ8316-300,https://www.goat.com/search?query=FQ8316-300
