SKU,Name,Profit ($),Profit (%),Retail Price ($),Resale Price ($),Year,Nike Link,Goat Link
AO7507-001,8 Inch Special Field Boot 'Triple Black',-77.26,-44.0,175,108,,https://www.nike.com/t/sfb-field-2-8-tactical-boots-gkRtlh/AO7507-001,https://www.goat.com/search?query=AO7507-001
DR1413-100,Union LA x Cortez SP 'Lemon Frost',-78.41,-60.0,130,57,2022,https://www.nike.com/t/cortez-sp-mens-shoes-s4Q44T/DR1413-100,https://www.goat.com/search?query=DR1413-100
DR1413-100,Union LA x Cortez SP 'Lemon Frost',-78.41,-60.0,130,57,2022,https://www.nike.com/t/cortez-sp-mens-shoes-s4Q44T/DR1413-100,https://www.goat.com/search?query=DR1413-100
FN6849-100,Air Max Plus 'White Lilac Bloom',-78.69,-41.0,190,123,,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-wide-nqTRj5/FN6849-100,https://www.goat.com/search?query=FN6849-100
FN6849-100,Air Max Plus 'White Lilac Bloom',-78.69,-41.0,190,123,,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-wide-nqTRj5/FN6849-100,https://www.goat.com/search?query=FN6849-100
FJ4181-001,Air More Uptempo '96 'Dark Smoke Grey',-81.36,-45.0,180,109,2024,https://www.nike.com/t/air-more-uptempo-96-mens-shoes-zpkSSs/FJ4181-001,https://www.goat.com/search?query=FJ4181-001
CK9246-121,Wmns Air Jordan 3 Retro 'Georgia Peach',-81.44,-41.0,200,131,2024,https://www.nike.com/t/air-jordan-3-retro-womens-shoes-1KkgvW/CK9246-121,https://www.goat.com/search?query=CK9246-121
DQ5674-001,Stussy x Air Penny 2 'Black',-82.35,-41.0,200,130,2022,https://www.nike.com/t/air-penny-2-x-stüssy-mens-shoes-Njttgc/DQ5674-001,https://www.goat.com/search?query=DQ5674-001
DQ5674-001,Stussy x Air Penny 2 'Black',-82.35,-41.0,200,130,2022,https://www.nike.com/t/air-penny-2-x-stüssy-mens-shoes-Njttgc/DQ5674-001,https://www.goat.com/search?query=DQ5674-001
DZ5485-010,Air Jordan 1 Retro High OG 'Black White 2.0',-84.97,-47.0,180,105,2024,https://www.nike.com/t/air-jordan-1-retro-high-og-black-white-mens-shoes-JHpxkn/DZ5485-010,https://www.goat.com/search?query=DZ5485-010
FZ5049-222,Air Max Plus 'Sesame',-87.69,-49.0,180,102,2024,https://www.nike.com/t/air-max-plus-mens-shoes-3mH52P/FZ5049-222,https://www.goat.com/search?query=FZ5049-222
DJ5590-103,Air Zoom Infinity Tour NEXT% BOA Wide 'White Photo Blue',-87.78,-44.0,200,124,2023,https://www.nike.com/t/air-zoom-infinity-tour-next-boa-mens-golf-shoes-wide-LxFSGW/DJ5590-103,https://www.goat.com/search?query=DJ5590-103
FN8358-200,Air Max 1 '86 OG 'Big Bubble - Camo',-88.5,-55.0,160,79,2024,https://www.nike.com/t/air-max-1-86-og-mens-shoes-gKcnc4/FN8358-200,https://www.goat.com/search?query=FN8358-200
FN8358-200,Air Max 1 '86 OG 'Big Bubble - Camo',-88.5,-55.0,160,79,2024,https://www.nike.com/t/air-max-1-86-og-mens-shoes-gKcnc4/FN8358-200,https://www.goat.com/search?query=FN8358-200
HF4864-094,Air Force 1 '07 Premium 'Platinum Tint Stadium Green',-88.84,-66.0,135,51,2024,https://www.nike.com/t/air-force-1-07-premium-mens-shoes-6zLFc4/HF4864-094,https://www.goat.com/search?query=HF4864-094
HF4864-094,Air Force 1 '07 Premium 'Platinum Tint Stadium Green',-88.84,-66.0,135,51,2024,https://www.nike.com/t/air-force-1-07-premium-mens-shoes-6zLFc4/HF4864-094,https://www.goat.com/search?query=HF4864-094
DV3770-400,Hello Kitty x Air Presto 'University Blue',-89.32,-64.0,140,56,2022,https://www.nike.com/t/air-presto-x-hello-kitty-mens-shoes-Tp1Rx6/DV3770-400,https://www.goat.com/search?query=DV3770-400
HF7746-100,Air Max 1 Premium SE 'Hot Sauce',-89.41,-56.0,160,78,,https://www.nike.com/t/air-max-1-premium-mens-shoes-Nk6fF9/HF7746-100,https://www.goat.com/search?query=HF7746-100
DJ5167-040,Zoom Mercurial Vapor 15 Elite AG Pro 'Shadow Pack',-90.17,-38.0,234.97,160,2023,https://www.nike.com/t/mercurial-vapor-15-elitelow-top-soccer-cleats-DW9qRM/DJ5167-040,https://www.goat.com/search?query=DJ5167-040
DJ5167-040,Zoom Mercurial Vapor 15 Elite AG Pro 'Shadow Pack',-90.17,-38.0,234.97,160,2023,https://www.nike.com/t/mercurial-vapor-15-elitelow-top-soccer-cleats-DW9qRM/DJ5167-040,https://www.goat.com/search?query=DJ5167-040
DJ4888-100,Zoom LeBron 4 'Graffiti' 2023,-91.38,-50.0,180.97,99,2023,https://www.nike.com/t/zoom-lebron-4-mens-shoes-XR8xSv/DJ4888-100,https://www.goat.com/search?query=DJ4888-100
DJ4888-100,Zoom LeBron 4 'Graffiti' 2023,-91.38,-50.0,180.97,99,2023,https://www.nike.com/t/zoom-lebron-4-mens-shoes-XR8xSv/DJ4888-100,https://www.goat.com/search?query=DJ4888-100
DX5854-100,NOCTA x Air Zoom Drive 'Summit White',-94.41,-57.0,165,78,2024,https://www.nike.com/t/nocta-zoom-drive-mens-shoes-9jFNx7/DX5854-100,https://www.goat.com/search?query=DX5854-100
DV0815-100,Air Foamposite One 'Penny PE',-100.63,-42.0,240,154,2023,https://www.nike.com/t/air-foamposite-1-mens-shoes-F94KfS/DV0815-100,https://www.goat.com/search?query=DV0815-100
DV0815-100,Air Foamposite One 'Penny PE',-100.63,-42.0,240,154,2023,https://www.nike.com/t/air-foamposite-1-mens-shoes-F94KfS/DV0815-100,https://www.goat.com/search?query=DV0815-100
DR0508-001,NOCTA x Hot Step Air Terra 'Distant Regards Collection - Light Bone',-101.27,-56.0,180,87,2023,https://www.nike.com/t/nocta-x-hot-step-air-terra-mens-shoes-BJvzKc/DR0508-001,https://www.goat.com/search?query=DR0508-001
DX1978-600,ZoomX Ultrafly Trail 'Bright Crimson',-102.53,-39.0,260,174,2024,https://www.nike.com/t/ultrafly-mens-trail-racing-shoes-K8vfLD/DX1978-600,https://www.goat.com/search?query=DX1978-600
FJ2559-001,Phantom GX 2 Elite FG 'Shadow Pack',-102.53,-39.0,260,174,2024,https://www.nike.com/t/phantom-gx-2-elite-fg-low-top-soccer-cleats-lSxqH0/FJ2559-001,https://www.goat.com/search?query=FJ2559-001
FJ2559-001,Phantom GX 2 Elite FG 'Shadow Pack',-102.53,-39.0,260,174,2024,https://www.nike.com/t/phantom-gx-2-elite-fg-low-top-soccer-cleats-lSxqH0/FJ2559-001,https://www.goat.com/search?query=FJ2559-001
FJ0850-001,Eastside Golf x Jordan ADG 4 '1961',-104.55,-51.0,205,111,2023,https://www.nike.com/t/jordan-adg-4-x-eastside-golf-mens-golf-shoes-1SrDgb/FJ0850-001,https://www.goat.com/search?query=FJ0850-001
DH1258-700,Matthew M. Williams x 005 Slide 'Volt',-104.93,-55.0,190,94,2023,https://www.nike.com/t/mmw-005-mens-slides-8NcZW3/DH1258-700,https://www.goat.com/search?query=DH1258-700
DH1258-700,Matthew M. Williams x 005 Slide 'Volt',-104.93,-55.0,190,94,2023,https://www.nike.com/t/mmw-005-mens-slides-8NcZW3/DH1258-700,https://www.goat.com/search?query=DH1258-700
FJ7098-300,Air Humara QS 'Midnight Navy',-105.7,-66.0,160,60,2023,https://www.nike.com/t/air-humara-mens-shoes-KrJGgp/FJ7098-300,https://www.goat.com/search?query=FJ7098-300
FJ7098-300,Air Humara QS 'Midnight Navy',-105.7,-66.0,160,60,2023,https://www.nike.com/t/air-humara-mens-shoes-KrJGgp/FJ7098-300,https://www.goat.com/search?query=FJ7098-300
FV3633-081,ZoomX VaporFly Next% 3 'Sea Glass Bright Mandarin',-115.2,-44.0,260,160,2023,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/FV3633-081,https://www.goat.com/search?query=FV3633-081
DZ5320-001,Lunar Force 1 Duckboot 'Black Neutral Olive',-126.17,-68.0,185,65,2023,https://www.nike.com/t/lunar-force-1-mens-duckboot-PXSmlg/DZ5320-001,https://www.goat.com/search?query=DZ5320-001
DZ7273-001,Air Vapormax Moc Roam 'Black',-126.78,-58.0,220,103,2023,https://www.nike.com/t/air-vapormax-moc-roam-mens-shoes-SfMBB4/DZ7273-001,https://www.goat.com/search?query=DZ7273-001
FJ2560-300,Phantom GX 2 Elite LV8 FG 'Vortex Pack',-131.53,-49.0,270,153,2024,https://www.nike.com/t/phantom-gx-2-elite-lv8-fg-low-top-soccer-cleats-zwTxf2/FJ2560-300,https://www.goat.com/search?query=FJ2560-300
DM9132-001,Social Status x Air Penny 2 'Playground - Black',-133.03,-67.0,200,74,2022,https://www.nike.com/t/social-status-air-penny-2-mens-shoes-3VchJF/DM9132-001,https://www.goat.com/search?query=DM9132-001
DM9132-001,Social Status x Air Penny 2 'Playground - Black',-133.03,-67.0,200,74,2022,https://www.nike.com/t/social-status-air-penny-2-mens-shoes-3VchJF/DM9132-001,https://www.goat.com/search?query=DM9132-001
DH4120-101,Air Jordan 12 Low Golf 'French Blue',-134.93,-61.0,220,94,2022,https://www.nike.com/t/air-jordan-12-low-golf-shoes-0fSmzT/DH4120-101,https://www.goat.com/search?query=DH4120-101
DH4120-101,Air Jordan 12 Low Golf 'French Blue',-134.93,-61.0,220,94,2022,https://www.nike.com/t/air-jordan-12-low-golf-shoes-0fSmzT/DH4120-101,https://www.goat.com/search?query=DH4120-101
DZ0799-001,Air Max Scorpion SE 'Black Fireberry',-153.16,-61.0,250,107,2023,https://www.nike.com/t/air-max-scorpion-flyknit-se-mens-shoes-Tvw4kl/DZ0799-001,https://www.goat.com/search?query=DZ0799-001
DZ0799-001,Air Max Scorpion SE 'Black Fireberry',-153.16,-61.0,250,107,2023,https://www.nike.com/t/air-max-scorpion-flyknit-se-mens-shoes-Tvw4kl/DZ0799-001,https://www.goat.com/search?query=DZ0799-001
DM8465-800,AMBUSH x Air Adjust Force 'Light Madder Root',-158.41,-75.0,210,57,2022,https://www.nike.com/t/ambush-air-adjust-force-mens-shoes-QH95Lr/DM8465-800,https://www.goat.com/search?query=DM8465-800
AO1523-100,Wmns Air Force 1 Rebel XX 'The 1 Reimagined',321.42,429.0,74.97,438,2018,https://www.nike.com/t/air-force-1-lover-xx-womens-shoes-j4B5P5/AO1523-100,https://www.goat.com/search?query=AO1523-100
FQ8316-300,Air Pegasus '89 Golf NRG 'Open Championship',319.74,228.0,140,508,2024,https://www.nike.com/t/air-pegasus-89-golf-shoes-nFRZ7Z/FQ8316-300,https://www.goat.com/search?query=FQ8316-300
CI2955-140,React HyperSet 'Game Royal Gum' Sample,143.74,106.0,135,308,,https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-140,https://www.goat.com/search?query=CI2955-140
CI2955-140,React HyperSet 'Game Royal Gum' Sample,143.74,106.0,135,308,,https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-140,https://www.goat.com/search?query=CI2955-140
FJ2576-300,Phantom Luna 2 Elite LV8 AG High 'Vortex Pack',137.56,160.0,85.97,247,,https://www.nike.com/t/phantom-gx-2-academy-lv8-tf-low-top-soccer-shoes-jtz9QQ/FJ2576-300,https://www.goat.com/search?query=FJ2576-300
FJ2576-300,Phantom Luna 2 Elite LV8 AG High 'Vortex Pack',137.56,160.0,85.97,247,,https://www.nike.com/t/phantom-gx-2-academy-lv8-tf-low-top-soccer-shoes-jtz9QQ/FJ2576-300,https://www.goat.com/search?query=FJ2576-300
FV7275-400,LeBron 21 Premium 'Father of Pearl',95.37,42.0,225,354,2024,https://www.nike.com/t/lebron-xxi-premium-basketball-shoes-S58Qhx/FV7275-400,https://www.goat.com/search?query=FV7275-400
FQ7264-300,Naomi Osaka x Wmns Zoom GP Challenge 1 'Aurora Green',95.17,56.0,170,293,2024,https://www.nike.com/t/gp-challenge-1-naomi-osaka-premium-womens-hard-court-tennis-shoes-XqJXxl/FQ7264-300,https://www.goat.com/search?query=FQ7264-300
FV5291-100,Air Zoom Victory Tour 3 NRG Wide 'Accept and Embrace Pack',94.99,45.0,210,337,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-wide-RMx7Xs/FV5291-100,https://www.goat.com/search?query=FV5291-100
FV5291-100,Air Zoom Victory Tour 3 NRG Wide 'Accept and Embrace Pack',94.99,45.0,210,337,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-wide-RMx7Xs/FV5291-100,https://www.goat.com/search?query=FV5291-100
FN7996-600,Wmns Air Zoom Structure 25 Wide 'Pearl Pink',93.49,67.0,140,258,2023,https://www.nike.com/t/structure-25-womens-road-running-shoes-extra-wide-qpkKMs/FN7996-600,https://www.goat.com/search?query=FN7996-600
DR2689-004,Wmns Wildhorse 8 'Black Glacier Blue',92.71,77.0,119.97,235,2024,https://www.nike.com/t/wildhorse-8-womens-trail-running-shoes-TlD93l/DR2689-004,https://www.goat.com/search?query=DR2689-004
FN0345-300,Wmns Reina EasyOn 'Jade Horizon',92.59,66.0,140,257,2024,https://www.nike.com/t/reina-easyon-womens-shoes-sGlHgb/FN0345-300,https://www.goat.com/search?query=FN0345-300
FN0345-300,Wmns Reina EasyOn 'Jade Horizon',92.59,66.0,140,257,2024,https://www.nike.com/t/reina-easyon-womens-shoes-sGlHgb/FN0345-300,https://www.goat.com/search?query=FN0345-300
DZ3547-602,Wmns Versair 'Aster Pink',92.59,66.0,140,257,2024,https://www.nike.com/t/versair-womens-workout-shoes-XxrnT6/DZ3547-602,https://www.goat.com/search?query=DZ3547-602
CD5432-132,Wmns Air Max Excee 'White Aster Pink Platinum',92.34,97.0,95,207,2024,https://www.nike.com/t/air-max-excee-womens-shoes-jKsgMj/CD5432-132,https://www.goat.com/search?query=CD5432-132
FN0324-100,Precision 7 EasyOn 'USA',91.95,115.0,80,190,2024,https://www.nike.com/t/precision-7-easyon-mens-basketball-shoes-6jgrl7/FN0324-100,https://www.goat.com/search?query=FN0324-100
FN0324-100,Precision 7 EasyOn 'USA',91.95,115.0,80,190,2024,https://www.nike.com/t/precision-7-easyon-mens-basketball-shoes-6jgrl7/FN0324-100,https://www.goat.com/search?query=FN0324-100
DV3285-301,Wmns NikeCourt Zoom Pro HC 'Luminous Green Volt',90.84,99.0,91.97,202,2023,https://www.nike.com/t/nikecourt-air-zoom-pro-womens-hard-court-tennis-shoes-h9NGq9/DV3285-301,https://www.goat.com/search?query=DV3285-301
FZ6511-600,Wmns Jordan Post Slide 'Active Pink',90.37,301.0,30,133,2024,https://www.nike.com/t/jordan-post-womens-slides-G7XlRc/FZ6511-600,https://www.goat.com/search?query=FZ6511-600
FJ2558-001,Phantom GX 2 Elite FG 'Shadow Pack',87.47,125.0,70,174,2024,https://www.nike.com/t/phantom-luna-2-club-mg-high-top-soccer-cleats-dsl50X/FJ2558-001,https://www.goat.com/search?query=FJ2558-001
CT1725-106,Wmns Court Royale 2 Mid 'White Blue Tint',86.09,115.0,75,178,,https://www.nike.com/t/court-royale-2-mid-womens-shoes-8hGgzj/CT1725-106,https://www.goat.com/search?query=CT1725-106
CJ1671-100,Bruin React SB 'Summit White Signal Blue',86.09,115.0,75,178,,https://www.nike.com/t/air-max-fusion-womens-shoes-FmV5Vx/CJ1671-100,https://www.goat.com/search?query=CJ1671-100
CZ3668-001,Wmns Legend Essential 2 Premium 'Black Metallic Gold Grain',76.18,117.0,65,156,2024,https://www.nike.com/t/legend-essential-2-premium-womens-training-shoe-pvvmXq/CZ3668-001,https://www.goat.com/search?query=CZ3668-001
FV1303-600,Ja 1 TB 'University Red',71.86,60.0,120,212,2024,https://www.nike.com/t/ja-1-team-bank-basketball-shoes-SkKcP0/FV1303-600,https://www.goat.com/search?query=FV1303-600
FJ2245-003,Air Pegasus 89 Golf 'Black Grey Life Lime',70.05,58.0,120,210,2024,https://www.nike.com/t/air-pegasus-89-g-golf-shoes-Jvm3TR/FJ2245-003,https://www.goat.com/search?query=FJ2245-003
FJ2245-003,Air Pegasus 89 Golf 'Black Grey Life Lime',70.05,58.0,120,210,2024,https://www.nike.com/t/air-pegasus-89-g-golf-shoes-Jvm3TR/FJ2245-003,https://www.goat.com/search?query=FJ2245-003
FQ1830-107,Wmns MC Trainer 3 'White Cyber',69.33,87.0,80,165,2024,https://www.nike.com/t/mc-trainer-3-womens-workout-shoes-vl82DH/FQ1830-107,https://www.goat.com/search?query=FQ1830-107
FQ1830-107,Wmns MC Trainer 3 'White Cyber',69.33,87.0,80,165,2024,https://www.nike.com/t/mc-trainer-3-womens-workout-shoes-vl82DH/FQ1830-107,https://www.goat.com/search?query=FQ1830-107
FD2292-300,Wmns Interact Run 'Cargo Khaki Jade Horizon',68.85,81.0,85,170,2024,https://www.nike.com/t/interact-run-womens-road-running-shoes-v5LlQl/FD2292-300,https://www.goat.com/search?query=FD2292-300
FQ8060-800,Wmns Blazer Low '77 'Crimson Tint Glacier Blue',65.62,66.0,100,183,2024,https://www.nike.com/t/blazer-low-77-vintage-womens-shoes-c6Mn57/FQ8060-800,https://www.goat.com/search?query=FQ8060-800
FQ3248-300,Tiempo Legend 10 Elite FG 'Emerald',64.53,46.0,140,226,,https://www.nike.com/t/tiempo-emerald-legend-10-pro-fg-low-top-soccer-cleats-22lhdW/FQ3248-300,https://www.goat.com/search?query=FQ3248-300
FQ7943-101,Wmns Jordan Max Aura 6 'Sail',62.77,48.0,130,213,2024,https://www.nike.com/t/jordan-max-aura-6-womens-shoes-gXqQln/FQ7943-101,https://www.goat.com/search?query=FQ7943-101
FJ2563-600,Phantom GX 2 Pro FG 'Mad Brilliance Pack',62.63,39.0,160,246,2024,https://www.nike.com/t/phantom-gx-2-pro-fg-low-top-soccer-cleats-wbCCWn/FJ2563-600,https://www.goat.com/search?query=FJ2563-600
FJ2563-600,Phantom GX 2 Pro FG 'Mad Brilliance Pack',62.63,39.0,160,246,2024,https://www.nike.com/t/phantom-gx-2-pro-fg-low-top-soccer-cleats-wbCCWn/FJ2563-600,https://www.goat.com/search?query=FJ2563-600
CK0746-403,Alpha Huarache Elite 3 Low 'College Navy',60.92,95.0,63.97,138,,https://www.nike.com/t/alpha-huarache-elite-3-low-baseball-cleat-BwGDTD/CK0746-403,https://www.goat.com/search?query=CK0746-403
CK0746-403,Alpha Huarache Elite 3 Low 'College Navy',60.92,95.0,63.97,138,,https://www.nike.com/t/alpha-huarache-elite-3-low-baseball-cleat-BwGDTD/CK0746-403,https://www.goat.com/search?query=CK0746-403
314870-011,Wmns Celso Thong 'Black',59.98,231.0,26,95,2020,https://www.nike.com/t/celso-girl-womens-slides-9AwYMr/314870-011,https://www.goat.com/search?query=314870-011
FN6703-100,Infinity Tour BOA 2 Wide 'White Pure Platinum Green',52.86,44.0,120,191,2024,https://www.nike.com/t/v2k-run-shoes-ZKMJLX/FN6703-100,https://www.goat.com/search?query=FN6703-100
FQ4155-101,Wmns Zoom Challenge 'White Alchemy Pink Retro',51.95,43.0,120,190,,https://www.nike.com/t/zoom-challenge-womens-pickleball-shoes-XcRDRs/FQ4155-101,https://www.goat.com/search?query=FQ4155-101
FQ4155-101,Wmns Zoom Challenge 'White Alchemy Pink Retro',51.95,43.0,120,190,,https://www.nike.com/t/zoom-challenge-womens-pickleball-shoes-XcRDRs/FQ4155-101,https://www.goat.com/search?query=FQ4155-101
FJ2552-001,Phantom GX 2 Academy AG 'Shadow Pack',49.37,55.0,90,154,2024,https://www.nike.com/t/phantom-gx-2-academy-ag-low-top-soccer-cleats-x7RgsZ/FJ2552-001,https://www.goat.com/search?query=FJ2552-001
FJ2552-001,Phantom GX 2 Academy AG 'Shadow Pack',49.37,55.0,90,154,2024,https://www.nike.com/t/phantom-gx-2-academy-ag-low-top-soccer-cleats-x7RgsZ/FJ2552-001,https://www.goat.com/search?query=FJ2552-001
325256-100,Inflict 3 'White Metallic Gold',49.28,45.0,110,176,2023,https://www.nike.com/t/iict-wrestling-shoes-ZwzKgK/325256-100,https://www.goat.com/search?query=325256-100
325256-100,Inflict 3 'White Metallic Gold',49.28,45.0,110,176,2023,https://www.nike.com/t/iict-wrestling-shoes-ZwzKgK/325256-100,https://www.goat.com/search?query=325256-100
HF5027-361,Wmns React Pegasus Trail 4 GORE-TEX 'Bicoastal Phantom',49.06,31.0,160,231,,https://www.nike.com/t/pegasus-trail-4-gore-tex-womens-waterproof-trail-running-shoes-9knDsQ/HF5027-361,https://www.goat.com/search?query=HF5027-361
FD0731-600,Zoom Blazer Mid SB 'Burgundy Crush',45.75,51.0,90,150,,https://www.nike.com/t/sb-zoom-blazer-mid-skate-shoes-SS5p2B/FD0731-600,https://www.goat.com/search?query=FD0731-600
HF0409-001,ZoomX Streakfly 'Bowerman Track Club',42.68,25.0,170,235,2024,https://www.nike.com/t/streakfly-btc-road-racing-shoes-8rTxtR/HF0409-001,https://www.goat.com/search?query=HF0409-001
DM0947-501,Wmns Renew In-Season TR 12 Premium 'Purple Smoke Metallic Copper',42.06,79.0,52.97,105,2022,https://www.nike.com/t/renew-in-season-tr-12-premium-womens-training-shoes-bttk75/DM0947-501,https://www.goat.com/search?query=DM0947-501
FV6148-001,Huarache 9 Elite Mid LAX SE 'Football Grey Black',41.61,40.0,105,162,2023,https://www.nike.com/t/huarache-9-elite-tf-lax-se-lacrosse-shoes-HzkQZG/FV6148-001,https://www.goat.com/search?query=FV6148-001
FB2184-002,Wmns Asuna 3 Next Nature Slide 'Light Smoke Grey',40.98,91.0,45,95,2023,https://www.nike.com/t/asuna-3-next-nature-womens-slides-Tsj7hf/FB2184-002,https://www.goat.com/search?query=FB2184-002
DJ5631-700,Zoom Mercurial Vapor 15 Academy TF GS 'Mad Ready Pack',40.25,56.0,71.97,124,2023,https://www.nike.com/t/mercurial-vapor-15-academy-multi-ground-low-top-soccer-cleats-5DNpWz/DJ5631-700,https://www.goat.com/search?query=DJ5631-700
FD0090-101,Huarache 9 Varsity LAX 'White Black',39.41,44.0,90,143,2023,https://www.nike.com/t/huarache-9-varsity-lax-lacrosse-cleats-Z0tsjC/FD0090-101,https://www.goat.com/search?query=FD0090-101
FJ2575-600,Phantom Luna 2 Pro FG 'Mad Brilliance Pack',39.06,23.0,170,231,2024,https://www.nike.com/t/phantom-luna-2-pro-fg-high-top-soccer-cleats-2zSsv5/FJ2575-600,https://www.goat.com/search?query=FJ2575-600
FJ2575-600,Phantom Luna 2 Pro FG 'Mad Brilliance Pack',39.06,23.0,170,231,2024,https://www.nike.com/t/phantom-luna-2-pro-fg-high-top-soccer-cleats-2zSsv5/FJ2575-600,https://www.goat.com/search?query=FJ2575-600
FJ2585-001,Phantom Luna 2 Pro FG 'Shadow Pack',38.94,41.0,95,148,2024,https://www.nike.com/t/phantom-luna-2-academy-ag-high-top-soccer-cleats-qrGnLq/FJ2585-001,https://www.goat.com/search?query=FJ2585-001
FJ2585-001,Phantom Luna 2 Pro FG 'Shadow Pack',38.94,41.0,95,148,2024,https://www.nike.com/t/phantom-luna-2-academy-ag-high-top-soccer-cleats-qrGnLq/FJ2585-001,https://www.goat.com/search?query=FJ2585-001
FV1307-400,KD 17 TB 'College Navy',38.24,25.0,150,208,2024,https://www.nike.com/t/kd17-team-bank-basketball-shoes-9sqsc5/FV1307-400,https://www.goat.com/search?query=FV1307-400
FQ8794-402,Wmns Air Winflo 11 Extra Wide 'Glacier Blue Bright Crimson',37.64,42.0,89.97,141,2024,https://www.nike.com/t/wio-11-womens-road-running-shoes-extra-wide-slS3PS/FQ8794-402,https://www.goat.com/search?query=FQ8794-402
FV5289-001,Air Zoom Victory Tour 3 NRG Wide 'PGA Championship',37.51,24.0,157.97,216,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-wide-cQJBP7/FV5289-001,https://www.goat.com/search?query=FV5289-001
FV5289-001,Air Zoom Victory Tour 3 NRG Wide 'PGA Championship',37.51,24.0,157.97,216,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-wide-cQJBP7/FV5289-001,https://www.goat.com/search?query=FV5289-001
FJ4579-100,Wmns Air Max 90 SE 'Silver Glitter Swoosh',36.93,35.0,106.97,159,2023,https://www.nike.com/t/air-max-90-se-womens-shoes-2ZsM2w/FJ4579-100,https://www.goat.com/search?query=FJ4579-100
FJ4579-100,Wmns Air Max 90 SE 'Silver Glitter Swoosh',36.93,35.0,106.97,159,2023,https://www.nike.com/t/air-max-90-se-womens-shoes-2ZsM2w/FJ4579-100,https://www.goat.com/search?query=FJ4579-100
FB9944-401,LeBron Witness 8 TB 'Game Royal',36.61,33.0,110,162,2024,https://www.nike.com/t/lebron-witness-8-team-bank-basketball-shoes-QNRDBn/FB9944-401,https://www.goat.com/search?query=FB9944-401
FQ2174-002,Wmns Sabrina 2 'Conductor',36.52,28.0,130,184,2024,https://www.nike.com/t/sabrina-2-conductor-basketball-shoes-8r9gM3/FQ2174-002,https://www.goat.com/search?query=FQ2174-002
DV1403-004,Air Max 1 '86 OG Golf 'Big Bubble - Bright Cactus',36.39,23.0,160,217,,https://www.nike.com/t/air-max-1-86-og-g-mens-golf-shoes-JZm9QM/DV1403-004,https://www.goat.com/search?query=DV1403-004
DV1403-004,Air Max 1 '86 OG Golf 'Big Bubble - Bright Cactus',36.39,23.0,160,217,,https://www.nike.com/t/air-max-1-86-og-g-mens-golf-shoes-JZm9QM/DV1403-004,https://www.goat.com/search?query=DV1403-004
DJ4471-121,Inflict SE 'Rawdacious',36.13,31.0,115,167,,https://www.nike.com/t/iict-se-wrestling-shoes-7RR1vp/DJ4471-121,https://www.goat.com/search?query=DJ4471-121
DJ7383-005,Wmns Air Zoom Pegasus 39 'Black Hyper Violet',35.69,30.0,119.97,172,2024,https://www.nike.com/t/pegasus-flyease-womens-easy-on-off-road-running-shoes-7f02dx/DJ7383-005,https://www.goat.com/search?query=DJ7383-005
FN1714-040,Jordan Zion 3 M.U.D. SE 'Light Bone',34.68,42.0,82.97,130,,https://www.nike.com/t/zion-3-mud-light-bone-se-basketball-shoes-d6Xq47/FN1714-040,https://www.goat.com/search?query=FN1714-040
FN1714-040,Jordan Zion 3 M.U.D. SE 'Light Bone',34.68,42.0,82.97,130,,https://www.nike.com/t/zion-3-mud-light-bone-se-basketball-shoes-d6Xq47/FN1714-040,https://www.goat.com/search?query=FN1714-040
DV4341-601,Tiempo Legend 10 Academy IC 'Mad Brilliance Pack',34.46,41.0,85,132,2024,https://www.nike.com/t/tiempo-legend-10-academy-ic-low-top-soccer-shoes-HmGXMP/DV4341-601,https://www.goat.com/search?query=DV4341-601
DV4341-601,Tiempo Legend 10 Academy IC 'Mad Brilliance Pack',34.46,41.0,85,132,2024,https://www.nike.com/t/tiempo-legend-10-academy-ic-low-top-soccer-shoes-HmGXMP/DV4341-601,https://www.goat.com/search?query=DV4341-601
FV6147-001,Huarache 9 Elite Low LAX SE 'Football Grey Black',34.28,27.0,125,176,2023,https://www.nike.com/t/huarache-9-elite-low-lax-se-lacrosse-cleats-P2hN2G/FV6147-001,https://www.goat.com/search?query=FV6147-001
HF1574-301,Wmns Renew Elevate 3 'Barely Green',33.63,45.0,74.97,120,,https://www.nike.com/t/renew-elevate-3-womens-basketball-shoes-SgD866/HF1574-301,https://www.goat.com/search?query=HF1574-301
685135-400,Zoom SD 4 'Racer Blue',33.56,39.0,85,131,2023,https://www.nike.com/t/zoom-sd-4-track-field-throwing-shoes-kX9L9Y/685135-400,https://www.goat.com/search?query=685135-400
685135-400,Zoom SD 4 'Racer Blue',33.56,39.0,85,131,2023,https://www.nike.com/t/zoom-sd-4-track-field-throwing-shoes-kX9L9Y/685135-400,https://www.goat.com/search?query=685135-400
